0.384682524,0.399463812,0.41504079,0.432759135,0.450483988,0.468218604,0.485961356,0.495114234,0.501989063,0.508876909,0.515774517,0.526915807,0.547315742,0.567727066,0.588153035,0.608592022,0.609102956,0.605915314,0.602742316,0.59958559,0.600568406,0.60838537,0.616218607,0.624069742,0.631938776,0.642842498,0.654047248,0.665269897,0.676513699,0.682259265,0.681497746,0.680755753,0.68003654,0.679291292,0.669106783,0.658943428,0.64880448,0.638688312,0.63695374,0.641890599,0.646851866,0.651839167,0.65494545,0.643128882,0.63133672,0.619572221,0.607833757,0.598340799,0.58994944,0.581585744,0.573248082,0.565902999,0.561656064,0.557436791,0.553246806,0.549086112,0.544655305,0.540183819,0.535741622,0.531330342,0.522294621,0.505795033,0.489324734,0.472886979,0.45648014,0.465964962,0.476502569,0.487071092,0.497672159,0.511532464,0.528106902,0.544712256,0.561351782,0.575376431,0.572167636,0.568993011,0.56585093,0.562743019,0.556449093,0.548973836,0.54153275,0.534125834,0.526274699,0.517447257,0.508653985,0.499896511,0.491173209,0.502664342,0.515849368,0.529070191,0.542326813,0.549938753,0.552532475,0.555161995,0.557827313,0.560578872,0.56368841,0.566832118,0.570011625,0.573228556,0.575923163,0.578471325,0.581056911,0.583678295,0.579382544,0.563489894,0.547631414,0.53181036,0.516023476,0.486896984,0.457765611,0.428670036,0.399611885,0.395716421,0.406937442,0.418192634,0.429483625,0.439080722,0.443739334,0.448433743,0.453162323,0.457926701,0.444356034,0.428663527,0.413006817,0.397384278,0.389398087,0.388028003,0.38669209,0.385391974,0.384532824,0.385543302,0.38658795,0.38766677,0.388778132,0.383069991,0.376009664,0.368985135,0.361991523,0.363608938,0.374292991,0.385009587,0.395758727,0.405939982,0.412635821,0.419364203,0.426125129,0.432916971,0.44278418,0.453401519,0.464051401,0.474730572,0.477374737,0.471204476,0.465063506,0.458955078,0.452309682,0.442491288,0.432702183,0.422942368,0.413210215,0.400383168,0.386924776,0.373495674,0.360092606,0.351694739,0.348142609,0.344616513,0.34111808,0.339102006,0.343200868,0.347324138,0.35147507,0.355650409,0.350843724,0.344868726,0.338918135,0.332991951,0.325773788,0.317615116,0.309479225,0.301366114,0.289614632,0.268283952,0.246974425,0.225686051,0.204420295,0.210242502,0.216664974,0.223106973,0.229570126,0.234230364,0.238078641,0.241944817,0.245830518,0.250643712,0.256844888,0.263063964,0.269299311,0.275506996,0.281399009,0.287305666,0.293226968,0.299164542,0.30702544,0.315278488,0.323546181,0.331825264,0.336921587,0.339516936,0.342123676,0.344743433,0.344388708,0.336732834,0.329088351,0.32145363,0.313846571,0.306981506,0.300124577,0.293275783,0.286435126,0.289774096,0.296313725,0.302859863,0.309412511,0.315970039,0.322535704,0.329104622,0.335676796,0.340722675,0.341179913,0.34163715,0.342097641,0.34254837,0.330738309,0.318929876,0.307121443,0.295311383,0.289302214,0.285152909,0.281001977,0.276847791,0.265153261,0.246387013,0.227615884,0.208839874,0.191774353,0.179114581,0.166448299,0.153775021,0.141602751,0.139293622,0.136975707,0.134648679,0.132311726,0.12331587,0.112859623,0.102391822,0.09191198,0.081871151,0.072120936,0.06235689,0.052578476,0.044101957,0.037758461,0.031398879,0.025022585,0.019520282,0.018509153,0.017479963,0.016432223,0.015365445,0.013906191,0.012409838,0.010893633,0.009357252,0.019691298,0.033989753,0.048267804,0.062525303,0.065296875,0.058590818,0.051864161,0.045116838,0.041333051,0.043070707,0.044787546,0.046483538,0.050293462,0.065545346,0.080776223,0.095985946,0.11117468,0.119569455,0.127726175,0.135861741,0.143975991,0.15146394,0.158763624,0.166041993,0.173298557,0.172299307,0.165879763,0.159438252,0.1529751,0.152329436,0.159466077,0.166580589,0.173672971,0.180342775,0.185832549,0.191300031,0.196744895,0.200811051,0.190971178,0.181108525,0.171222929,0.161314552,0.181804957,0.204703424,0.227578459,0.250430551,0.252848538,0.249040941,0.245212191,0.241357405,0.257181714,0.285419766,0.313633411,0.341822648,0.357127887,0.357435424,0.357718553,0.357975647,0.362925523,0.378059909,0.393169887,0.408252202,0.422971657,0.436054171,0.449110649,0.462141093,0.475466056,0.497110782,0.518729473,0.540320502,0.561885496,0.558891488,0.553233789,0.547548428,0.541835405,0.522044035,0.498122887,0.47417245,0.450192723,0.41463725,0.372807377,0.330946588,0.28905651,0.258799129,0.238934537,0.219040655,0.199114229,0.184203906,0.176464395,0.168693155,0.160889696,0.157551377,0.164724467,0.171864525,0.178971389,0.182259428,0.169481034,0.156668307,0.143821246,0.131076372,0.119734126,0.108356569,0.096943215,0.085493901,0.08654457,0.087723786,0.088866065,0.089970919,0.080398229,0.069499226,0.05856205,0.047586439,0.037835573,0.028361506,0.018848094,0.009294931,0.00708327,0.007802808,0.008482155,0.009121148,0.014495555,0.022634538,0.030733412,0.038792207,0.037130305,0.027539911,0.017909863,0.008240519,0.00601519,0.011857736,0.017661719,0.023427625,0.028172233,0.031464356,0.034719754,0.037938899,0.048484414,0.073285833,0.098052626,0.122785248,0.138955657,0.133162252,0.127336303,0.121478461,0.120801717,0.13857506,0.156318138,0.174031276,0.187958457,0.183515935,0.179045263,0.174546603,0.171611662,0.180317554,0.188997085,0.19765107,0.204815374,0.192501214,0.180162809,0.167800647,0.155777752,0.155452642,0.155105239,0.154736195,0.154345835,0.159534744,0.164760102,0.169965445,0.175151588,0.165977231,0.156186662,0.146378357,0.136552641,0.144734256,0.154255852,0.163761503,0.173251695,0.17947435,0.185321127,0.191153748,0.1969727,0.1988682,0.200217782,0.201554997,0.202880496,0.212286238,0.222890559,0.233483489,0.244066657,0.241555921,0.236726456,0.231888855,0.227043118,0.223918935,0.221092527,0.218259609,0.215420183,0.217698233,0.220947708,0.224190674,0.227430386,0.221769433,0.214411332,0.207048351,0.199682277,0.196819094,0.19474851,0.192675647,0.190601158,0.183661893,0.175863478,0.168064413,0.160265185,0.167024483,0.175959807,0.184896108,0.19383371,0.206755459,0.220223613,0.233693395,0.247164805,0.259939781,0.272639908,0.285343289,0.298051552,0.312289362,0.326645956,0.341007432,0.355375416,0.358732285,0.361636798,0.36454782,0.367465351,0.374447573,0.381480238,0.388519411,0.395526041,0.400550767,0.405585257,0.41062951,0.415016382,0.408974669,0.402944347,0.396923787,0.39123029,0.388114244,0.385009587,0.381916321,0.376725623,0.360474993,0.344234126,0.328007904,0.316555823,0.323031993,0.329522807,0.336026639,0.341205947,0.342781056,0.344370809,0.34597358,0.343638579,0.333294606,0.322965279,0.312650595,0.303474937,0.296068021,0.288677377,0.281303005,0.27890129,0.282337891,0.285790763,0.289259907,0.289831047,0.287938638,0.286062502,0.284202637,0.281348566,0.27786315,0.274395633,0.270946015,0.270671022,0.2718312,0.273010905,0.274206881,0.286134098,0.301102511,0.316088823,0.331093034,0.351548293,0.372833412,0.394139685,0.415463856,0.433658964,0.451743424,0.46984741,0.486669179,0.483117049,0.479584445,0.476071367,0.472179156,0.46620253,0.460247058,0.454312738,0.448938169,0.445124063,0.441329483,0.437554429,0.426816679,0.404203783,0.381613666,0.359043076,0.348612863,0.35081769,0.35304367,0.355289176,0.338646396,0.309415765,0.280206287,0.251017963,0.24027045,0.236358713,0.232466503,0.228593819,0.221518847,0.213897144,0.206294967,0.198711991,0.176316322,0.153638175,0.130980043,0.109588018,0.098295401,0.08702296,0.075770534,0.067488847,0.068079513,0.068690193,0.069320725,0.064203086,0.050083832,0.035984235,0.021904261,0.018342367,0.023743135,0.029163656,0.034603802,0.040938602,0.047686348,0.054454091,0.061241947,0.060946777,0.059318948,0.057711654,0.056124813,0.060067287,0.064030443,0.068014589,0.070934886,0.068181049,0.065448366,0.062736999,0.059636898,0.055687232,0.051759094,0.047852629,0.045425204,0.044536358,0.043669528,0.042824784,0.042000769,0.0411983,0.040418214,0.039660649,0.043577212,0.048402501,0.053250647,0.058300643,0.072139974,0.086002557,0.099888408,0.110217411,0.10624856,0.102303466,0.098381966,0.103998986,0.124521772,0.145068478,0.165639592,0.168817146,0.159915341,0.151038107,0.142185444,0.13567608,0.129845412,0.124039639,0.118258926,0.117114694,0.116089734,0.115089996,0.11297743,0.106038166,0.099124285,0.092235951,0.089890048,0.094635063,0.099405787,0.104202383,0.118185052,0.138050133,0.157941411,0.177858724,0.181959051,0.18260797,0.183283086,0.184416416,0.195933909,0.207477926,0.219048791,0.222270604,0.202873337,0.183503081,0.164159836,0.167055237,0.193095785,0.219162693,0.245257752,0.25683838,0.263067218,0.269325346,0.275607881,0.288994677,0.302702027,0.316437039,0.330027232,0.34295191,0.355902622,0.368882623,0.37942023,0.386843417,0.394294267,0.401771151,0.402091705,0.399209972,0.396355902,0.393527866,0.430386709,0.469803476,0.509247905,0.547153024,0.578821168,0.610515347,0.642237188,0.679589066,0.723545661,0.767529917,0.811540209,0.820806989,0.816577953,0.812374951,0.808197985,0.792913899,0.77742967,0.761971476,0.740403228,0.700454373,0.660529926,0.620629887,0.5856244,0.554961852,0.524323712,0.49370998,0.466309924,0.439681151,0.413078413,0.386617239,0.361373195,0.336151932,0.310955076,0.284456477,0.255720508,0.227008947,0.198318702,0.186719849,0.18393591,0.181173938,0.178433444,0.166044922,0.153274664,0.140525396,0.132184969,0.137029892,0.141894992,0.146779944,0.141092143,0.127101175,0.113129246,0.099176355,0.097337643,0.09748653,0.097653479,0.096938985,0.091849985,0.086778395,0.081724054,0.079010409,0.078830768,0.078667725,0.078520628,0.073437323,0.067131519,0.060841173,0.055361813,0.055733997,0.05612081,0.056521991,0.057908998,0.060546654,0.063197815,0.06586232,0.072636589,0.080647513,0.088670966,0.095018426,0.08618415,0.077361589,0.068550418,0.062098006,0.058644222,0.055201096,0.051768401,0.048692676,0.04572467,0.042766301,0.041473511,0.052335245,0.063205789,0.07408494,0.07407713,0.061790957,0.049512595,0.037241767,0.035579376,0.036251092,0.03692956,0.035561266,0.024174337,0.012793364,0.001418411,0,0.007411797,0.014829127,0.022252314,0.025301809,0.027816011,0.030336429,0.030881989,0.025795169,0.020715119,0.015642228,0.023002606,0.037668527,0.052342584,0.067025264,0.070509216,0.074002442,0.077505594,0.079823184,0.080200527,0.080588772,0.080988407,0.088573661,0.098436477,0.108311822,0.11883332,0.133258418,0.147697185,0.162149945,0.168016899,0.166272239,0.164542548,0.162828641,0.184402259,0.208014895,0.231646405,0.247626923,0.247335658,0.247062292,0.246806825,0.24917437,0.252571918,0.255988992,0.263177866,0.297906733,0.332655125,0.367424671,0.381315893,0.376693079,0.372093046,0.367514166,0.369775944,0.372493332,0.375235127,0.378634303,0.383234336,0.387858777,0.392505998,0.401038921,0.410749921,0.420485329,0.431607092,0.448197802,0.46481292,0.481454073,0.491360334,0.497148207,0.502963743,0.508964776,0.518023278,0.527111069,0.536224894,0.549979432,0.568760324,0.587568878,0.606405095,0.621065971,0.635390022,0.649741734,0.667434044,0.691037892,0.714672657,0.738336711,0.755324453,0.770768002,0.786244095,0.79498367,0.783456739,0.771959097,0.760493998,0.777405262,0.805926444,0.834480169,0.856674881,0.845364364,0.834084764,0.822837708,0.821594544,0.826498859,0.831432464,0.837099926,0.850852837,0.864638291,0.878454662,0.888753074,0.896181143,0.903638501,0.91089897,0.906897739,0.902927424,0.898989652,0.896654652,0.895987508,0.895351282,0.894745971,0.90269311,0.910934768,0.919207343,0.923968467,0.924428958,0.924920366,0.92544269,0.92904689,0.932875641,0.936736935,0.932255686,0.91670637,0.90118797,0.885700487,0.880905193,0.877066679,0.873259082,0.873660995,0.880109503,0.886587299,0.893094385,0.876293769,0.857213477,0.838162473,0.827956811,0.82995824,0.831987331,0.834044085,0.83439881,0.834629869,0.83488859,0.841800844,0.857522641,0.873270472,0.889044339,0.879967938,0.869609321,0.859275112,0.855119298,0.857926181,0.860757471,0.863611542,0.864176173,0.864740804,0.865326588,0.872622855,0.886364376,0.90012705,0.913666801,0.921376372,0.929107096,0.936857346,0.950257159,0.967921807,0.985605981,1,0.987623682,0.975263635,0.962923115,0.964355032,0.973210136,0.982079885,0.989802474,0.992575185,0.995364169,0.99816617,0.985275664,0.966880413,0.948496552,0.930674068,0.914202142,0.897741607,0.881290834,0.841346861,0.796937911,0.752537096,0.715523672,0.689586449,0.663655736,0.637733158,0.602158159,0.566184501,0.530217352,0.499785863,0.474261944,0.448742907,0.425645111,0.424323842,0.423004201,0.421686186,0.409560454,0.392112221,0.374662361,0.357764114,0.342613457,0.327459545,0.312304006,0.288086712,0.261876124,0.235660654,0.214552897,0.200794128,0.1870282,0.173253973,0.167437949,0.161692545,0.15593689,0.14959122,0.142814674,0.136025597,0.127599255,0.111760301,0.095906703,0.080037972,0.073654389,0.070092007,0.066512378,0.066383017,0.071893619,0.077384858,0.082855919,0.079361879,0.075663791,0.071943411,0.059987555,0.042300988,0.024590081,0.011174322,0.01501251,0.0188245,0.022609805,0.027918182,0.033562489,0.039178483,0.037288857,0.025458832,0.013599143,0.003070485,0.013833782,0.024566487,0.035268276,0.043975605,0.051727673,0.059448146,0.061149523,0.049492499,0.037803225,0.026081553,0.023834094,0.022160867,0.020454608,0.025456391,0.035306645,0.045123737,0.055014199,0.065249199,0.075450956,0.085619356,0.082813775,0.077868292,0.072889452,0.062179527,0.04596219,0.029711365,0.017703375,0.028112011,0.038487242,0.048829066,0.042399649,0.03226278,0.022092688,0.021483147,0.031658951,0.041801901,0.052358335,0.06586834,0.07934577,0.092791145,0.091740801,0.087042486,0.082312604,0.07778075,0.073476538,0.069141247,0.067853335,0.085444923,0.103005919,0.120536487,0.119009543,0.112989309,0.106938972,0.101564076,0.096893586,0.092193319,0.091615671,0.109923379,0.128201961,0.14645158,0.156249959,0.164648803,0.173019171,0.178657344,0.182055217,0.185424941,0.189475476,0.195742065,0.201981155,0.208192257,0.223183451,0.238708359,0.254207232,0.255478058,0.248733404,0.241962715,0.238181153,0.240223262,0.242239336,0.244920926,0.260733844,0.276519101,0.29227995,0.286963959,0.274976536,0.262961451,0.253696298,0.247532547,0.241344388,0.237580724,0.244240765,0.250873144,0.257482742,0.233732448,0.206957229,0.180157439,0.165458649,0.157555933,0.149628483,0.144883305,0.145814865,0.146721691,0.147007912,0.141905081,0.136777842,0.131626033,0.116068906,0.098360976,0.080628963,0.078520303,0.088192088,0.097839791,0.10266649,0.096792701,0.090894668,0.08444551,0.067954708,0.051439971,0.034901266,0.036763344,0.043207702,0.049628255,0.05464823
